"Species","x","y","bio1","bio3","bio7","bio8","bio9","bio14","bio15","bio18"
"Reynoutria_japonica",-3.5209729281,42.6456939139,11.222918510437,40.5430030822754,24.2674350738525,5.47701168060303,17.9189262390137,23.4524230957031,32.0439758300781,98.1903076171875
"Reynoutria_japonica",-3.5209729281,58.4790271839,8.89802074432373,18.6079711914062,9.98604202270508,7.99450206756592,7.36066055297852,46.8809394836426,24.5075187683105,200.274719238281
"Reynoutria_japonica",-3.5626395946,40.6873605884,14.6371879577637,34.5206756591797,30.276668548584,10.1760969161987,24.2243633270264,9.03999996185303,44.2928924560547,46.4832000732422
"Reynoutria_japonica",-3.6459729276,43.4373605774,14.7981796264648,37.9206848144531,19.7373657226562,10.081862449646,20.533618927002,52.6910133361816,37.4859771728516,188.638778686523
"Reynoutria_japonica",-3.6876395941,56.2290271929,7.52395153045654,34.1905479431152,16.7520008087158,3.3894350528717,4.33139753341675,52.9071044921875,18.8412399291992,234.260803222656
"Reynoutria_japonica",-3.7293062606,50.5623605489,10.1864070892334,29.8855133056641,13.9141750335693,6.9722261428833,11.0074939727783,52.6326599121094,30.678560256958,212.096282958984
"Reynoutria_japonica",-3.7293062606,50.7706938814,10.6450605392456,32.1853103637695,14.7726774215698,7.28371286392212,11.5956172943115,54.934398651123,28.7194232940674,222.128753662109
"Reynoutria_japonica",-3.7293062606,58.3956938509,8.24649620056152,19.7829055786133,10.2377319335938,7.25484848022461,6.74496793746948,51.7598114013672,22.9247703552246,208.621826171875
"Reynoutria_japonica",-3.7709729271,40.8540272544,9.643141746521,35.638843536377,29.1957931518555,5.51798439025879,18.2872066497803,13.186541557312,43.1009750366211,70.640754699707
"Reynoutria_japonica",-3.7709729271,47.9373605594,12.1552419662476,31.8494625091553,14.6191530227661,8.81323337554932,16.866304397583,47.6723747253418,33.5434684753418,179.829452514648
"Reynoutria_japonica",-3.7709729271,56.8540271904,5.65203905105591,33.6324005126953,16.4789352416992,1.56681096553802,7.1539134979248,53.0878105163574,25.1305122375488,239.473602294922
"Reynoutria_japonica",-3.8126395936,41.2290272529,12.0765180587769,36.1271591186523,28.6327056884766,4.98265409469604,20.5119094848633,13.5141649246216,37.5028953552246,70.3023986816406
"Reynoutria_japonica",-3.9376395931,50.4790272159,8.94786548614502,28.1033592224121,13.2550678253174,5.8570556640625,9.65796852111816,77.3871078491211,29.2421894073486,312.349945068359
"Reynoutria_japonica",-3.9376395931,56.3956938589,8.12500190734863,34.4167098999023,16.8656921386719,3.94720959663391,9.75154781341553,62.0530815124512,25.6097717285156,280.814880371094
"Reynoutria_japonica",-3.9793062596,58.3540271844,7.88186550140381,21.2555027008057,10.5444135665894,6.81745576858521,6.42647218704224,58.4590110778809,22.3645401000977,213.191146850586
"Reynoutria_japonica",-4.0209729261,48.5623605569,11.9060659408569,24.9575843811035,12.2845630645752,9.0184268951416,16.1660594940186,48.7450370788574,33.4970817565918,179.774307250977
"Reynoutria_japonica",-4.0209729261,56.7706938574,7.47190475463867,34.1565971374512,16.7585887908936,3.30862903594971,9.0786018371582,48.4048004150391,27.744255065918,213.559631347656
"Reynoutria_japonica",-4.1043062591,56.6873605244,7.07823514938354,34.3657035827637,16.8183994293213,2.9098949432373,8.69989967346191,51.3311996459961,25.7111511230469,216.977416992188
"Reynoutria_japonica",-4.1043062591,58.1040271854,8.20994091033936,24.6521530151367,11.598804473877,6.91020059585571,8.89197158813477,56.4039535522461,20.7628002166748,196.913421630859
"Reynoutria_japonica",-4.1459729256,57.3123605219,6.42120027542114,32.1522026062012,15.4054594039917,4.41816329956055,5.31365489959717,47.9802360534668,18.8317394256592,215.647903442383
"Reynoutria_japonica",-4.1876395921,53.1040272054,9.08862972259521,30.9986362457275,14.503755569458,7.53851127624512,10.1286182403564,82.3062591552734,28.0924892425537,349.319519042969
"Reynoutria_japonica",-4.1876395921,56.1040271934,8.65200996398926,34.6537399291992,16.6460056304932,4.56148242950439,10.2601251602173,75.5795745849609,22.8705768585205,310.074157714844
"Reynoutria_japonica",-4.2293062586,55.3123605299,7.48399639129639,33.0847969055176,15.1906442642212,3.83277654647827,8.74323654174805,75.1714859008789,29.6551761627197,310.110412597656
"Reynoutria_japonica",-4.2293062586,55.3956938629,8.71442222595215,33.4398078918457,15.426549911499,6.82420063018799,10.0421180725098,58.6698341369629,26.9283199310303,233.406677246094
"Reynoutria_japonica",-4.2709729251,48.4373605574,12.1418924331665,25.8199520111084,12.3377780914307,9.26389789581299,16.3891105651855,47.6775512695312,33.2959976196289,180.380142211914
"Reynoutria_japonica",-4.2709729251,57.7706938534,7.85269021987915,29.2626895904541,13.5122261047363,6.19759082794189,6.63718605041504,50.7531280517578,17.6977558135986,194.068420410156
"Reynoutria_japonica",-4.3126395916,55.8956938609,9.58524322509766,34.4038200378418,16.275577545166,5.60268211364746,11.1330556869507,79.3801422119141,25.8253517150879,326.169586181641
"Reynoutria_japonica",-4.3543062581,57.3540271884,8.53026390075684,32.509838104248,15.4114542007446,4.70509624481201,7.4698371887207,50.8362350463867,21.9926166534424,211.148040771484
