"x","y"
-7.69717,52.95369
-6.63899,53.616586
-9.062503,51.736387
-8.67416,52.19667
-8.79113,53.954622
-8.004476,53.189783
-7.063917,52.548992
-7.983788,52.524837
-8.562912,52.729286
-8.850363,52.857423
-8.760031,52.858556
-7.8266,53.77116
-8.64609,51.80304
-8.579889,52.797309
-8.96414,51.81969
-7.558136,53.675946
-9.09342,51.78154
-9.612183,52.075436
-8.59678,52.965449
-9.11591,51.79343
-10.042267,52.168181
-9.19003,52.563793
-7.443563,52.719428
-8.783194,52.122429
-6.396032,53.833144
-6.429824,54.025873
-8.454147,52.703692
-7.942611,53.814793
-7.473131,52.476036
-8.853796,51.722809
-6.685696,52.921034
-7.02617,52.456125
-6.501521,53.899202
-9.694025,52.084794
-8.276203,54.446503
-9.260217,52.129891
-8.183922,54.389194
-7.699838,52.351738
-7.452279,52.836259
-7.679149,52.073274
-8.397272,52.139547
-7.638065,52.361073
-7.311874,52.703128
-7.228358,52.540689
-7.711616,52.014044
-8.17585,51.916308
-9.26583,51.60693
-7.928688,52.884255
-6.883793,53.933303
-8.352294,52.36256
-9.220551,52.441262
-7.260482,52.255623
-7.65086,53.49509
-8.263948,52.316959
-9.088846,52.348186
-9.05342,51.7929
-6.338422,52.687429
-7.51688,53.48761
-7.930586,52.62726
-8.696899,52.757051
-7.454471,53.030388
-7.788914,52.607323
-7.666363,54.905255
-6.369231,53.410385
-7.393568,52.346716
-7.129408,52.244888
-8.563451,52.786084
1.23568,46.1935
1.30595,45.64063
1.21302,45.77366
1.29414,45.76856
1.27897,46.13194
1.64987,45.60758
5.97628,49.4828
-2.008113,52.789721
1.82242,47.87476
1.78631,47.86426
1.82428,47.87563
1.26409,42.91462
6.21681,45.48814
18.625243,49.297909
20.901662,49.286983
19.7778,49.399577
18.437701,48.9554
19.587047,48.437201
20.087175,48.604134
20.37925,49.399051
21.689168,48.892523
19.656277,48.274169
19.908454,48.222503
18.289901,49.0595
20.496293,48.623237
17.669773,48.665766
20.191031,48.662529
20.065278,48.63274
1.21615,42.87937
1.33658,42.79008
0.96982,42.87682
1.26001,42.81058
1.35276,42.88831
4.807871,50.773898
4.49014,50.600908
4.487992,50.056825
5.343459,50.59116
4.495462,50.374857
2.44376,48.81659
2.10987,48.95687
2.76227,48.48407
2.0076,48.5338
2.72733,48.41757
2.50895,48.92056
2.19811,49.09374
1.58671,49.03783
-0.0775,47.11377
-0.16128,47.13409
1.30335,42.8986
1.02999,42.91785
0.40947,42.78461
-2.931963,55.046577
-3.440372,54.5581
-3.0284,54.471532
-3.07641,54.360567
-2.467692,54.285373
-3.049105,54.376086
-3.334016,54.757943
-2.949925,54.547667
-2.845598,54.586188
-2.823086,54.390421
-3.45487,54.530963
-2.94382,54.349993
-2.912985,54.90024
-3.039466,54.846201
-2.787936,54.324149
-3.209975,54.66308
-2.859295,54.575306
-2.915412,54.38706
-3.465651,54.529934
-2.381834,54.302752
-2.797125,54.322291
-3.104616,54.608366
-3.045255,54.466893
-2.980737,54.349698
-2.858311,54.822454
-2.704598,54.93308
-2.802713,54.214404
-2.828358,54.346347
-2.665584,54.269165
-3.279672,54.759427
-2.771729,54.19753
-2.429134,54.270238
-3.483118,54.585445
-2.761962,54.912964
-2.700128,54.404678
-3.346188,54.421673
-2.584956,54.213861
-2.979907,54.83052
-2.77348,54.209203
-3.170773,54.161057
-3.381594,54.420374
-2.986751,54.664206
-2.95399,54.919696
1.43314,45.7481
1.40152,45.88676
1.3225,45.87372
-2.56505,53.765465
-2.981806,53.876927
-2.584233,53.726723
-2.249629,53.785412
-2.352613,53.759088
-2.729401,53.619865
-2.905701,53.592593
-2.801313,53.585248
-2.643888,53.76237
-2.787223,53.721067
-2.781364,54.058158
-2.549634,53.746661
-2.452689,53.756055
-2.346542,53.942459
-2.641787,54.120999
-2.575863,53.890347
-2.188892,53.779231
-2.50733,53.759431
-2.829486,53.635392
-2.529039,53.797087
-2.418899,53.865831
-2.620222,53.700477
-2.335395,53.882272
-2.474713,53.826076
-2.809932,54.034601
-2.457973,53.684129
-2.690177,53.902327
-2.38481,53.796738
-2.529651,53.84562
-2.320872,53.97219
-2.419169,53.892794
-2.299745,53.789791
-2.802721,53.579846
-2.814284,53.866496
-2.572365,53.857108
-2.302461,53.95606
-2.522926,53.915755
-2.291468,53.909351
-2.777263,53.756187
-2.336197,53.982035
-2.707251,53.922001
-2.281152,53.733211
-2.794721,53.877413
-2.741464,53.962241
-2.723952,53.743038
-2.787522,53.899032
-2.602318,53.825503
-2.266792,53.859076
-2.483176,53.637291
-2.813442,53.979751
-2.453295,53.952889
-2.623012,53.786749
-2.871801,53.560486
-2.761308,53.628654
-2.422194,53.739988
-2.739112,53.829232
-2.783979,54.034773
-2.466287,53.888126
-2.203723,53.708201
-2.801398,53.828832
-2.509395,53.679428
-2.759935,53.552261
-2.283476,53.628044
-2.741788,54.151881
-2.564002,53.687272
-2.867482,53.865224
-2.329531,53.716909
2.5418,44.47169
2.62587,44.46341
2.85456,44.37246
1.40801,43.93155
2.64581,44.43491
1.5546,43.85454
2.61787,44.48268
2.64519,44.31311
2.73577,44.48387
2.26942,44.0839
2.70975,44.41321
2.71905,44.42734
2.67476,44.46147
6.21525,49.919
6.47639,49.7014
0.62733,42.7251
1.37084,44.47516
1.50797,44.84457
0.09019,43.06499
1.24865,44.48229
0.17438,43.02655
-0.02652,43.09399
0.79844,43.32689
0.042,43.6158
-0.07873,43.1054
1.71659,43.09377
1.32144,44.32792
0.11183,43.12325
0.12996,43.354
0.12936,43.01303
2.33861,44.50167
1.35511,43.27679
-0.64033,44.78781
-0.20097,45.3518
-0.62487,43.10758
-0.5009,43.16312
-0.66144,44.80382
-0.60257,46.22112
-1.10193,46.17739
-0.25699,45.25773
3.79103,44.20075
0.18806,43.17639
0.02455,43.27329
17.3835,50.317
-0.68572,46.21216
23.753618,61.320104
23.725383,61.432832
23.763974,61.336849
2.223,43.57952
22.58294,48.3772
22.59726,48.33151
22.59783,48.33373
-0.68353,46.30578
-0.19432,47.09797
11.349783,51.763212
10.953735,51.581577
10.959713,51.587671
10.957188,51.583873
10.968755,51.578304
8.511846,49.460274
11.962695,51.485509
11.412875,51.226227
11.418508,51.226254
12.097503,51.966496
11.909411,51.519821
11.046511,51.901138
10.99571,51.893272
11.605645,52.139855
12.101261,51.953231
10.956302,51.535589
7.949756,48.478731
10.957309,51.495923
10.974682,51.488579
12.278182,51.671739
12.254946,51.852257
12.232457,51.839352
13.147152,51.756505
12.570431,51.954218
12.354199,51.962849
12.552943,51.878096
11.31931,51.78457
11.30875,51.794889
12.257045,51.616428
12.223538,51.798178
11.291446,51.817212
11.249555,51.68268
11.252059,51.683045
7.996978,48.481334
11.450918,51.594552
11.190702,51.673067
11.162693,51.666105
12.672876,51.880221
12.070992,51.962753
11.117368,51.649122
11.464971,51.634771
11.080429,51.469947
11.136717,51.66726
10.81003,51.826968
12.740473,51.857282
12.2988,51.816101
12.206667,51.85251
12.30865,51.6632
12.094436,51.44841
11.843803,51.604618
11.305949,51.72272
10.677034,51.864439
11.764802,51.431791
12.037618,51.467262
11.336607,51.734491
11.505213,51.666946
11.971805,51.766982
11.975426,51.749322
11.945358,51.461305
11.705702,51.736844
11.564867,51.763281
11.527244,51.752322
11.518294,51.749099
11.488814,51.746431
11.54153,51.704561
11.542028,51.864772
11.372153,51.836729
11.381146,51.835164
11.512865,51.517537
11.873643,51.531882
10.974771,51.64398
11.898614,51.646702
11.929374,51.519239
12.000443,51.517642
11.459137,51.750729
11.746247,51.638315
10.654157,51.764947
10.720356,51.742737
11.523741,51.18966
11.146233,51.790147
11.596878,52.533699
11.630112,52.179947
12.300814,51.672588
11.537239,51.566733
8.178812,48.284942
8.032769,48.338957
12.250816,51.88841
9.011709,53.119415
12.151009,51.788747
11.111849,52.190559
10.727221,51.699789
12.915397,50.814368
8.21238,48.743037
7.41172,51.490335
7.29618,51.480535
10.696892,51.743228
10.670257,51.760222
12.430573,51.609401
12.481933,51.605328
11.556732,52.261869
11.63703,51.475324
11.973154,51.543716
10.78062,51.832021
11.774249,52.317952
11.477843,52.159943
12.031795,51.440643
10.849779,51.864809
10.821502,51.862285
11.079568,51.623698
11.970998,51.503259
8.185856,48.93946
9.936663,52.15415
9.231628,49.153014
8.002329,48.479079
7.806586,48.555409
12.380557,51.659938
8.236389,48.465877
11.142837,51.456431
8.088018,48.355953
12.26891,51.792698
11.794088,51.510148
8.029592,48.331628
8.05193,48.340449
8.047321,48.328444
11.445963,52.15608
11.282758,52.882847
12.308766,51.771831
11.108895,51.773009
11.070492,51.756419
11.16621,51.795696
11.184348,51.805081
12.229312,51.875888
8.916175,49.461005
8.976994,49.468317
11.652644,52.130557
8.817125,49.418183
8.836988,49.416566
8.834369,49.413371
8.801873,49.392363
11.121967,51.669099
11.18361,51.889619
11.558428,51.560621
7.962699,48.441974
7.997977,48.416148
11.600286,51.380993
11.384132,52.284361
11.210997,51.939009
10.712382,51.892171
11.353416,52.28568
11.34421,52.153486
11.399839,52.165705
11.480724,52.114533
11.459846,52.30669
11.5179,52.27135
11.168542,51.872711
10.73131,50.62145
11.119355,52.15375
11.296639,52.282198
12.507716,51.952979
11.557143,51.525143
10.907755,51.867691
11.324672,51.838886
11.229045,51.712859
10.495452,51.442495
11.78125,51.673223
12.850342,53.417311
8.468572,49.478047
2.16578,49.13478
3.20011,48.90874
0.39358,43.11421
2.49741,48.69449
2.47899,48.38672
6.11234,49.9784
4.79846,44.82498
4.36372,44.50532
-0.93957,43.39611
6.91858,46.39464
8.4932,47.33747
8.33229,47.13291
8.51185,47.34231
8.55732,47.38741
8.92857,47.22646
9.18169,47.46279
9.18103,47.42809
9.16095,47.43442
9.22846,47.39988
6.86689,46.98113
6.14711,46.24999
8.30969,47.12094
8.42356,47.40183
6.07371,46.20339
8.33752,47.13017
8.77878,47.50738
9.20276,47.41464
9.31169,47.45061
5.37865,45.93439
5.70026,45.87093
1.31217,44.84023
1.27487,45.86977
2.11037,49.05434
0.74687,47.3987
2.34563,48.70798
2.28113,48.72087
6.11886,45.88662
6.13254,49.8495
-8.15239,42.28514
-8.57297,42.86384
7.35001,47.77495
7.28023,47.77589
7.29458,47.75767
7.24604,47.74093
2.36451,48.72687
-1.04207,43.51873
-3.215275,55.891987
0.54736,45.14108
3.23534,48.08839
-0.69915,45.84082
8.05107,47.39271
8.23201,47.49035
7.7993,47.55467
8.16197,47.41747
8.28506,47.57823
7.45881,46.28412
8.98035,46.40971
6.53051,46.56629
8.2311,46.91657
2.70116,43.60214
2.79237,43.50126
2.79126,43.5007
-8.891619,52.715903
-9.207684,52.725867
-9.047511,52.823812
-9.458487,52.678834
-9.187435,52.830403
-8.894496,52.943139
-9.289973,52.7055
-9.252741,52.712459
-8.860962,52.767261
-9.380801,52.681651
-9.221769,52.721409
-9.322956,52.700284
-9.327669,52.823841
1.8579,46.16587
1.58221,46.09194
1.88196,46.17539
1.47886,46.23593
1.77544,46.01564
1.60874,46.28953
1.11639,45.8085
1.85872,46.16772
1.19069,45.83801
1.84545,45.95955
1.30579,45.89426
1.20648,45.81986
0.88968,45.8965
1.98962,45.78263
1.20572,45.95999
2.14771,45.98678
1.26024,45.81965
2.01141,46.00765
1.75091,46.0534
1.29519,45.93894
1.73323,46.05189
1.19821,45.95811
1.1086,45.88766
0.83977,45.88439
1.95285,46.03969
1.66212,46.30379
1.85192,46.05144
1.20228,45.88586
1.27239,45.94476
2.16734,45.82683
1.12529,45.79973
1.20453,45.7827
1.09123,45.85097
1.21044,45.94736
1.30485,45.96277
2.1607,45.81761
1.76222,46.25589
1.08041,45.85589
2.16709,45.88843
1.38528,46.20387
1.17682,46.12419
1.73578,46.04128
1.02815,46.15097
1.32654,45.83079
1.5146,46.21175
0.8061,45.76145
1.26476,45.88653
1.06351,45.93745
1.24662,45.88002
1.79982,46.04552
1.67731,46.25182
2.17198,45.83462
1.75685,45.96642
0.93752,45.92319
0.37704,45.48132
0.5463,45.81478
-3.273668,55.896276
-3.336378,55.859668
1.32116,45.14274
-1.294728,53.072593
-1.287422,53.153452
-1.115916,52.9851
-0.773686,52.919135
-1.257192,52.998652
-1.109793,53.137874
-1.20558,53.050457
-1.032444,52.854101
-0.780869,53.192494
-0.959775,53.098004
-0.804567,53.039912
-0.968745,53.347084
-1.159783,53.104078
-1.269524,53.062552
-0.948333,53.077228
-1.024795,53.062597
-1.304914,53.088833
-1.14289,53.12733
-0.928,53.294588
-1.00268,53.37344
-1.055989,52.9325
-1.238636,53.121688
-1.233831,52.971535
-1.153635,53.26494
-1.084352,53.27971
-1.155813,53.001571
-0.906624,53.250347
-1.005455,53.383351
-1.220561,53.04696
-1.148703,52.832517
-1.336336,53.084518
-1.061364,53.027832
-0.985152,52.971471
-1.167997,52.832654
-1.04135,52.989018
-1.055008,53.045761
-1.115383,53.011166
-0.791708,53.073044
-1.134552,53.170418
-1.066084,53.292153
-1.085369,52.879691
-1.063567,53.201343
-1.000932,53.190947
-1.243729,53.17206
-0.96343,53.070169
-0.836226,53.414183
-1.187891,53.197761
-0.86988,53.279669
-0.970614,53.331819
-1.12208,53.121785
-0.803098,53.092936
-1.145382,52.850472
-1.064834,53.417989
-1.094072,53.174611
-1.124503,53.369901
-0.906111,53.387876
-1.01039,53.040004
-1.195018,53.296688
-0.892497,53.042561
-0.924998,53.175004
-0.909739,53.009459
-0.847982,53.089783
-1.018869,53.126373
-0.817858,53.208149
-0.975386,53.195224
-1.202566,52.646802
-1.154847,53.051006
-1.331335,52.635013
-0.855602,53.36493
-0.970955,53.442386
-0.809478,53.348298
-1.016701,53.090397
-1.069611,53.26791
-0.99774,53.006637
4.16803,44.0237
0.0598,48.07807
5.37568,48.54008
5.32441,48.48827
-2.316028,55.805458
0.13285,42.99912
0.25712,42.95887
0.07102,43.04068
0.20526,42.99929
-8.629738,52.672337
-8.641432,52.663289
18.1607,50.3067
20.1294,52.5092
18.8533,50.2616
17.3008,50.4256
3.8791,43.6144
19.01997,50.25335
19.0072,49.9113
19.2,50.3297
19.1284,50.2812
18.9132,50.3155
18.6721,50.296
19.0451,50.2734
18.8391,50.1502
18.4491,50.1913
18.9542,50.2979
19.2255,50.3167
19.271,50.2028
18.8086,49.7228
19.2254,49.8882
20.3796,49.7901
18.9777,50.2809
18.9123,50.2807
19.0269,50.3053
19.22828,50.17307
19.0872,49.5578
18.9469,50.3832
18.9226,50.4918
18.2095,50.3451
19.0266,50.2325
19.6766,49.73
20.8625,51.1161
19.0661,50.023
18.7138,50.4033
19.1076,50.8127
18.7412,50.5135
18.8269,50.2687
18.5398,50.0953
18.2664,50.0239
19.0105,50.1592
19.2532,50.3124
0.97364,45.57616
0.97284,45.59616
0.39212,46.58772
0.97084,45.53601
-0.64102,46.28516
8.917905,49.133446
8.904681,49.134833
8.912401,49.115119
1.4061,46.00306
14.864593,55.128549
9.912772,56.036097
9.37574,55.032603
9.723377,54.918405
9.117028,55.461027
8.359027,56.122152
12.468023,55.819341
9.612925,55.545034
9.39202,54.87133
9.397545,55.532455
9.370338,55.513515
9.94773,56.670095
9.224504,55.379897
9.633862,55.971698
-0.352885,51.624662
6.76224,51.436962
3.76109,51.04847
3.32795,51.2544
3.27354,50.83706
4.03806,50.95896
3.71862,51.01428
3.79367,51.04127
3.79334,51.04262
3.33769,51.25125
3.97754,51.13028
3.55082,50.98225
3.43309,50.75109
3.69225,51.05523
3.84155,51.15532
3.95633,51.17344
3.91497,51.17018
2.96961,51.1813
3.87991,50.76574
3.06482,50.77951
4.07879,50.87555
3.49964,50.79247
2.60839,51.0711
3.62905,50.87724
3.33267,50.88215
3.1401,50.79456
4.05952,50.92054
3.44157,51.2344
3.57162,51.12127
3.55596,51.04108
3.24081,51.3136
3.36482,50.71909
2.83212,51.16496
2.83568,51.1656
3.48707,50.78501
3.96633,50.80427
4.03041,50.83535
3.71773,50.98607
3.65662,50.95566
3.2302,51.22267
3.19811,51.21826
3.00065,51.19092
3.67247,51.08985
3.83251,51.15103
3.58896,51.01288
4.02365,50.83298
3.4945,50.97307
3.14725,50.94324
3.27995,51.27815
3.45572,50.94665
3.4283,50.74843
3.31904,50.87072
3.61249,50.84443
3.24992,50.82741
3.2472,50.82685
3.25773,51.29784
3.86937,50.76417
8.087479,47.175674
16.246161,48.019496
3.859411,51.001648
4.085207,51.04977
3.97038,51.02021
4.397074,51.074795
3.878761,51.008615
4.387873,51.21914
4.083088,51.049954
4.366695,51.08169
4.332992,51.183541
4.133824,51.106154
4.019251,51.006821
4.098108,51.035614
3.821004,50.997202
4.31161,51.106115
4.323024,51.289674
4.023035,51.097196
4.194541,51.079063
4.257954,51.113674
4.330213,51.140467
4.042145,51.019942
4.122182,51.104628
1.09339,45.17037
10.933922,53.241125
1.6799,45.75009
5.74334,45.3794
-1.10713,45.22583
1.39446,45.80942
-2.04,43.1
-2.74,43.23
-2.03,43.27
-2.09,43.11
-2.23,42.98
8.48,45.93
8.41,45.8
8.58,45.7
-2.89,43.23
-2.07,43.13
-2.08,43.11
-2.95,43.26
-2.5,43.18
-2.26,43.19
-1.97,43.25
-2.025816,43.226578
-2.127243,43.08938
-2.041909,43.196746
5.3151,47.80437
-1.296879,50.70257
-1.297738,50.645021
-1.253613,50.662732
-1.234362,50.628434
-1.399161,50.677062
-1.220702,50.684999
-2.384556,50.72114
3.66356,49.94548
33.7112,52.01748
7.843176,47.972571
7.880802,47.991875
-6.743941,58.195214
7.634994,51.628169
1.91334,45.48591
2.30731,45.4186
2.21198,45.27787
1.65129,45.04981
7.781111,45.481111
14.654617,49.772517
14.230014,50.990647
20.002799,47.884003
8.270388,49.254125
11.206226,49.236095
1.02562,44.85642
7.83649,48.000194
12.941723,48.212949
-3.977213,57.512513
-5.572611,57.791139
-5.093363,56.887852
-3.40414,58.580175
-5.035858,56.887466
6.612438,51.657059
3.38195,43.78007
-4.325546,55.861123
-4.18973,55.72139
-3.830564,55.835685
-3.858734,55.786833
-4.151921,55.900231
-4.084624,55.83848
-4.155268,55.863083
-4.18086,55.845798
-4.170411,55.944843
-3.947245,55.740366
-4.140284,55.741108
-4.237872,55.789915
-4.248841,55.916474
-4.21738,55.926032
-4.259442,55.719722
-3.887832,55.839376
-3.957555,55.757287
-4.196118,55.705835
8.698382,50.592855
8.667612,49.414826
2.48849,44.27802
2.24812,44.5843
2.39735,44.28426
2.25562,44.5605
2.30774,44.31565
2.34073,44.55224
2.32167,44.3551
2.42027,44.38241
2.0444,44.18828
2.68382,44.8188
2.19314,44.58219
2.27675,44.40503
2.23479,44.55949
2.25182,44.54038
2.14278,44.35167
2.21366,44.36835
2.17977,44.49767
2.24232,44.17509
2.35149,44.27038
2.25149,44.16982
2.49602,44.36951
2.85955,44.6588
2.43556,44.2781
2.18831,44.3739
2.54501,44.37417
2.60685,44.28381
2.02168,44.55189
2.20509,44.58702
2.10243,44.33679
2.16798,44.4414
10.381328,51.053169
1.733,44.953
-0.548,45.492
1.826,44.899
8.588562,50.073447
1.747899,43.723378
6.885736,50.271533
8.674908,49.41706
7.808082,48.028746
1.6861,45.18616
3.785965,51.176606
8.803507,53.090206
-0.70893,46.29019
7.170358,51.276421
12.943182,50.790257
13.399753,52.14343
-5.07285,56.838022
-5.075681,56.832559
-4.948994,56.889548
-5.041903,56.881027
-2.654703,55.985583
-2.776753,55.917486
-3.657849,55.829696
-2.820175,55.927987
-3.670653,55.830422
-2.866219,55.911498
-3.656521,55.836005
-2.87796,55.864692
-2.865279,55.869274
-2.75745,55.912215
-3.505214,55.928708
-2.898292,55.914862
-3.068304,55.813766
-2.84408,55.923333
-2.621785,55.931844
-3.976844,55.886093
7.29228,51.966496
9.927823,51.542979
7.057858,50.981938
7.160854,51.260733
6.452718,50.891039
7.21181,51.482901
12.753925,48.869006
2.60162,49.01085
2.61582,48.99057
2.63033,49.0031
2.5827,48.89429
0.96167,45.87302
8.971982,47.737201
9.919882,53.739879
14.916687,50.993555
1.30826,46.2544
12.400672,50.712942
6.431268,51.358786
9.65012,53.75019
8.475782,50.05681
6.403158,51.363483
13.248997,52.445548
9.028659,48.429827
7.368844,51.5343
12.748484,50.870534
7.019926,51.448735
2.35151,46.18648
1.50269,46.19818
8.088953,51.377593
7.760553,49.460705
11.544693,48.109845
25.815428,53.584008
6.965203,46.929371
20.285577,54.722707
8.098407,45.175879
7.248155,44.902223
6.945347,46.993581
25.835137,53.612718
6.265427,52.471546
11.075016,47.58349
8.960155,49.611603
8.446243,45.81888
4.751795,52.632261
8.712303,50.10598
15.42563,46.894874
12.432109,51.352105
12.349894,51.327849
8.559132,49.347787
19.184258,49.665659
15.686212,47.118599
7.4056,44.5999
6.211748,46.174857
18.774902,53.039096
6.6499,53.2355
8.795308,49.487152
44.180012,56.16001
18.589318,53.00887
10.393222,63.40649
7.453744,44.682839
-8.63535,42.105042
6.806584,53.31799
7.001305,49.228997
11.484908,48.151447
25.818333,53.582626
30.206218,50.507757
37.259013,58.510153
23.798008,52.562782
9.970058,45.148744
37.798633,55.739298
5.35319,50.93448
-6.401349,42.718558
24.566112,48.287115
9.080243,48.546365
16.926685,52.364664
-8.559172,42.387786
19.537987,49.623017
13.602533,46.508385
0.291836,47.250932
7.452943,52.71908
30.214329,50.508987
7.198398,44.858705
8.352424,49.406966
9.200903,45.528502
9.199458,45.362967
15.77652,46.703807
20.013653,44.160038
20.88307,49.969817
-8.624552,41.527127
14.570646,50.682713
2.419947,48.970763
5.995828,51.859608
-4.868429,55.854153
-4.628949,55.881078
-3.278897,57.593391
-3.529675,57.269877
-4.4223,55.849369
-2.546366,55.576388
-4.913721,54.895684
-1.93591,57.453749
-2.241497,55.777738
-3.778918,56.105799
-2.435604,55.743059
-3.350283,57.397705
-3.733174,56.158452
-3.105694,57.61928
-2.646112,55.468974
-4.197617,54.905793
-2.288731,55.697668
-3.428078,55.133434
-2.810098,55.443737
-4.587715,55.862178
-2.450245,55.596591
-2.146123,57.117408
-3.275355,57.444302
-2.36491,56.892766
-3.763378,56.149937
-2.890592,57.585946
-3.292027,58.478058
-3.663929,56.64103
-4.419669,55.729881
-2.688748,57.614155
-3.210061,57.535678
-5.036253,56.570903
-4.565015,55.857261
-4.425256,57.597922
-3.63485,57.621628
-3.102169,56.191739
-2.538561,55.50904
-5.495086,56.266485
-3.648705,56.1619
-3.186888,57.542186
-2.091608,55.763565
-3.000785,55.856566
-4.574285,55.828305
-3.00527,57.620119
-4.821513,55.253525
-2.795845,57.536274
-3.668501,56.633781
-3.65885,56.228358
-2.791436,55.221906
-4.321824,55.98612
-3.199986,55.889343
-3.408762,57.317108
-4.481389,55.823923
-2.817272,55.178602
-2.971479,57.545824
-3.189973,55.721893
-3.958533,56.174361
-2.957675,57.656419
-4.733814,55.711018
-3.398357,57.610991
-6.582344,57.43664
-3.943534,56.371721
-4.866065,55.140869
-4.777619,55.263216
-5.559701,56.72218
-2.810208,57.656552
-3.325457,57.63154
-2.262592,57.241183
-4.435,57.490803
-3.194974,57.534025
-2.9393,55.292746
-4.560818,55.890605
-2.922116,55.907498
-3.140462,57.553394
-5.215836,55.916534
-3.456342,55.905932
-3.690668,55.91816
-2.693408,57.507236
-4.872742,55.890908
-4.506514,55.922776
-3.282689,57.653541
-4.811502,55.906705
-2.992891,55.860224
-4.211124,56.237097
-2.269194,57.094512
-4.702422,55.902856
-2.284671,55.795615
-3.931704,55.679222
-5.333142,57.48101
-2.243413,57.096595
-2.896928,57.09452
-6.168949,56.620028
-4.0924,55.678088
-4.495198,55.479914
-5.563369,55.746058
-4.467101,55.774777
-2.355951,55.837704
-2.694461,55.609783
-2.195763,55.788008
-3.096874,55.524173
-3.132522,59.008578
-3.91263,54.987165
-3.182152,57.499111
-5.442907,56.361719
-3.087808,55.892209
-3.619979,57.550847
-3.996659,56.148499
-3.456617,57.282289
-2.212909,55.797557
-4.368662,57.892911
-5.24455,56.556217
-3.238139,57.477014
-3.849497,56.153764
-6.282079,57.480223
-4.337805,56.117933
-4.409197,55.740873
-2.477567,57.209109
-2.577005,55.502566
-4.235256,57.554929
-3.409533,55.587338
11.737218,43.756257
11.588559,43.555379
16.77667,49.405
16.88556,48.75778
18.70833,49.63361
17.74056,48.92583
18.05417,49.10778
3.77367,44.16429
3.21389,44.43067
3.66571,43.80373
15.41861,47.16472
15.41861,47.09472
-7.448781,54.168725
-0.034977,52.147654
-1.955214,52.388363
-4.332107,50.484374
-0.193208,51.046826
0.238781,52.243486
-7.456519,54.162471
0.236916,51.855954
-6.087421,56.621073
-4.731933,55.275089
-0.363199,51.242675
-4.228518,50.499896
2.63042,42.45383
-1.519205,52.608999
-1.226698,52.531306
-1.251505,52.637232
9.46,50.07
9.64,49.79
10.04,49.67
11.37,48.57
11.19,48.1
12.29,49.02
9.04,50.07
12.04,48.32
9.29,49.67
12.21,49.07
11.96,47.87
9.12,50.07
10.04,49.77
11.15,48.02
10.87,48.42
9.54,49.92
12.54,49.42
10.96,48.07
10.45,48.66
9.21,49.72
-1.186684,52.702207
5.46627,50.35626
5.25909,50.48568
4.74545,50.77663
3.64125,50.69883
6.05267,50.44665
5.9555,50.39317
4.88102,50.72325
5.68228,50.00359
5.03029,50.49385
4.8315,50.71646
4.07108,50.64222
4.89405,50.29559
5.25704,49.70059
5.78491,50.04625
5.2514,50.3834
5.92163,50.17457
4.96794,50.33492
4.52364,50.42058
4.4098,50.17713
5.52138,50.54241
6.01285,50.31123
5.91915,50.52136
4.95704,50.68293
4.14895,50.6662
4.27036,50.41458
6.13427,50.27382
5.97771,50.65894
4.09227,50.58991
3.29523,50.54393
5.83809,50.35648
3.73005,50.62047
4.86869,50.67126
5.67001,50.79547
5.5355,50.74878
4.38402,50.71654
5.01006,49.91433
4.42687,50.4605
3.67163,50.74453
5.68738,50.38679
4.68504,50.77176
5.70249,50.30847
4.82961,50.37849
5.38526,49.92083
5.25561,50.69273
3.76409,50.57581
5.88008,50.39222
6.13743,50.69086
4.84056,50.74152
3.57693,50.59103
4.21065,50.32116
5.7885,50.12786
4.27797,50.59687
4.85161,50.20841
4.43924,50.52576
4.98761,49.91749
5.41354,50.48224
4.34543,50.60827
5.61453,50.10329
5.45088,50.67942
4.17107,50.0266
5.5926,50.4507
5.14991,50.3383
4.81503,50.62772
3.61396,50.65425
4.76488,50.7615
5.36531,50.67013
5.18208,50.35696
4.49637,50.03311
5.39105,49.91199
4.68047,50.33562
3.23058,50.74652
5.28146,50.09103
4.85124,50.38023
4.16056,50.67069
4.54069,50.60548
3.33223,50.71308
5.07617,50.40684
3.63153,50.60671
5.24358,49.77306
4.95906,50.68327
4.86369,50.56991
6.09463,50.28368
5.83769,50.10579
4.33505,50.059
4.66955,50.60673
4.88891,50.09055
5.75871,50.45567
4.20963,50.69363
4.11939,50.69941
5.35285,50.2266
5.00075,49.91857
4.10906,50.66164
4.37763,50.69389
5.8726,50.3933
5.06968,50.31308
6.16355,50.23235
5.20147,50.30503
5.4571,50.55147
5.9044,50.26351
3.40302,50.65686
3.32252,50.64861
9.88,50.34
9.74,50.31
11.59,49.94
11.95,48.51
11.51,50.06
11.77,47.89
13.45,48.57
11.81,50.09
9.91,50.08
13.21,48.77
9.46,50.02
12.14,49.59
10.45,48.12
11.98,50.34
11.26,48.22
11.46,47.75
11.88,47.7
11.81,49.76
10.09,50.23
13.62,48.72
10.12,48.12
11.69,50.04
9.37,50.07
11.49,48.19
11.56,49.96
11.57,48.13
11.04,48.37
11.11,48.19
11.53,48.11
11.53,48.16
10.9,48.73
11.14,48.23
10.71,48.17
11.64,49.93
12.14,49.74
11.31,50.24
11.96,50.27
11.65,48.18
11.71,48.57
11.61,48.18
11.71,49.97
11.69,48.04
11.73,50.01
11.15,48.06
11.61,48.12
11.57,48.18
11.61,48.16
11.7,48.14
11.54,48.07
